customer_id,recipe_name,recipe_url,interaction_type,rating,interaction_date,comment,user_index,item_index,content_score,cf_score,interaction_type_code,difficulty,difficulty_code,meal_time,meal_time_code,nutrition_category,estimated_calories,preparation_time_minutes,ingredient_count,estimated_price_vnd
CUS00271,Món ăn cho cha,https://monngonmoingay.com/mon-an-cho-cha/,view,2.0,2024-07-14,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",270,56,0.2606216993511192,3.0437801931323545,4,Khó,1,lunch,2,balanced,692,103,12,106308
CUS00271,Gà nướng nồi đất,https://monngonmoingay.com/ga-nuong-noi-dat-2/,rate,4.0,2024-11-04,"Hương vị hài hòa, rất đáng thử.",270,38,0.1990438263360548,3.215729807301762,2,Dễ,0,dinner,1,weight-loss,540,19,6,50000
CUS00271,Bò cuộn ba rọi xông khói,https://monngonmoingay.com/bo-cuon/,like,3.0,2024-06-10,"Món ăn ổn, có thể cải thiện thêm một chút.",270,10,0.247531125597373,3.0023553477049583,1,Dễ,0,breakfast,0,balanced,556,28,3,43007
CUS00271,Bánh khoái,https://monngonmoingay.com/banh-kho/,rate,4.0,2025-02-19,"Hương vị hài hòa, rất đáng thử.",270,3,0.2154183495631978,3.0065590809325693,2,Dễ,0,breakfast,0,balanced,385,21,6,50000
CUS00271,Mực nướng sa tế,https://monngonmoingay.com/muc-nuong/,like,3.0,2024-08-17,"Món ăn ổn, có thể cải thiện thêm một chút.",270,58,0.169556409208134,3.0904622034356337,1,Dễ,0,dinner,1,weight-loss,409,20,3,43430
CUS00271,"Các món ăn kèm, món phụ",https://monngonmoingay.com/cac-mon-an-kem-mon-phu/,view,2.0,2024-10-24,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",270,30,0.2996495652633641,3.0555434631714222,4,Dễ,0,lunch,2,weight-loss,500,15,5,45425
CUS00271,Thịt nướng BBQ,https://monngonmoingay.com/thit-nuong/,save,3.0,2024-11-02,"Món ăn ổn, có thể cải thiện thêm một chút.",270,64,0.246913371843446,3.312495632725271,3,Dễ,0,dinner,1,weight-loss,484,19,5,50000
CUS00271,Bắp hạt xào gà giòn Mayonnaise,https://monngonmoingay.com/bap-hat-xao-ga-gion-mayonnaise/,like,4.0,2025-04-11,"Hương vị hài hòa, rất đáng thử.",270,16,0.2276434931286773,2.9143219483092904,1,Dễ,0,lunch,2,brain-boost,607,19,5,38940
CUS00271,Tôm xào bông cải,https://monngonmoingay.com/tom-xao/,like,2.5,2024-11-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",270,71,0.2570331130714707,2.967114317315833,1,Dễ,0,lunch,2,balanced,469,16,3,37220
CUS00271,Cá chiên bông điên điển,https://monngonmoingay.com/ca-chien/,save,3.5,2025-01-07,"Món ăn ổn, có thể cải thiện thêm một chút.",270,23,0.2121147971034792,3.252210889566299,3,Dễ,0,lunch,2,weight-loss,488,28,4,38952
CUS00271,Cá hấp củ sen,https://monngonmoingay.com/ca-hap/,view,2.0,2024-07-19,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",270,26,0.183840771705055,3.074671461823084,4,Dễ,0,lunch,2,weight-loss,537,23,6,50000
CUS00271,Món Xào,https://monngonmoingay.com/mon-xao/,cook,4.0,2025-03-02,"Hương vị hài hòa, rất đáng thử.",270,53,0.2903970484572813,3.014938977898961,0,Trung bình,3,dinner,1,balanced,498,41,10,80000
CUS00272,Chả giò bắc thảo (L1),https://monngonmoingay.com/cha-gio/,rate,5.0,2025-02-04,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",271,21,0.2701153920218553,3.060050181135863,2,Trung bình,3,lunch,2,balanced,501,44,6,80000
CUS00272,Cá hấp củ sen,https://monngonmoingay.com/ca-hap/,view,2.5,2024-11-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",271,26,0.1916726142045229,3.053879316060581,4,Dễ,0,lunch,2,weight-loss,460,19,5,42670
CUS00272,Xôi gà đậu xanh,https://monngonmoingay.com/xoi-ga-dau-xanh/,view,3.0,2025-02-05,"Món ăn ổn, có thể cải thiện thêm một chút.",271,72,0.1905354496138618,2.9115269390952925,4,Dễ,0,breakfast,0,blood-boost,419,16,3,32645
CUS00272,Lẩu nấm,https://monngonmoingay.com/lau-nam/,cook,4.0,2025-04-28,"Hương vị hài hòa, rất đáng thử.",271,47,0.1750666414520234,3.288314435543912,0,Dễ,0,lunch,2,balanced,453,15,6,50000
CUS00272,Cá rim giấm mè,https://monngonmoingay.com/ca-rim/,cook,4.5,2025-03-29,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",271,28,0.2136363442850474,2.886300441129373,0,Dễ,0,lunch,2,weight-loss,466,20,3,29099
CUS00272,Gà luộc xôi gấc,https://monngonmoingay.com/ga-luoc/,save,3.5,2024-09-10,"Món ăn ổn, có thể cải thiện thêm một chút.",271,36,0.1600292750450365,3.233835133040563,3,Dễ,0,dinner,1,weight-loss,492,24,5,46375
CUS00272,Bắp Bò Nhúng Mắm Ruốc,https://monngonmoingay.com/bap-bo-nhung-mam-ruoc-2/,cook,5.0,2024-10-16,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",271,14,0.1730691580441002,2.9981394771730194,0,Dễ,0,lunch,2,balanced,565,25,4,32140
CUS00272,Mực nướng sa tế,https://monngonmoingay.com/muc-nuong/,view,2.0,2024-11-14,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",271,58,0.1776477054729189,3.0717273393479974,4,Dễ,0,dinner,1,weight-loss,358,20,6,46292
CUS00272,Bò xào cà ri tam sắc (L1),https://monngonmoingay.com/bo-xao/,rate,4.0,2025-04-12,"Hương vị hài hòa, rất đáng thử.",271,11,0.2759294135159452,3.1762388223093967,2,Dễ,0,dinner,1,balanced,483,21,3,31271
CUS00272,Cá diêu hồng xiên que chiên lá chanh,https://monngonmoingay.com/ca-dieu-hong-xien-que-chien-la-chanh/,rate,5.0,2024-07-22,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",271,25,0.2322429137674122,3.182039897902976,2,Dễ,0,dinner,1,weight-loss,410,29,7,48238
CUS00272,Bánh xèo Nhật Bản,https://monngonmoingay.com/banh-xeo-nhat-ban-2/,save,4.0,2024-10-03,"Hương vị hài hòa, rất đáng thử.",271,7,0.1873596616934017,3.112976814548764,3,Dễ,0,breakfast,0,balanced,447,21,4,49696
CUS00273,Gà nướng nồi đất,https://monngonmoingay.com/ga-nuong-noi-dat-2/,save,3.0,2024-08-01,"Món ăn ổn, có thể cải thiện thêm một chút.",272,38,0.2055481795031444,3.204784653750832,3,Dễ,0,dinner,1,weight-loss,545,24,4,48884
CUS00273,Gỏi cuốn tôm thịt (L1),https://monngonmoingay.com/goi-cuon-tom-thit/,view,2.0,2025-01-17,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",272,43,0.3233899655797281,2.7777929286733776,4,Trung bình,3,dinner,1,weight-loss,328,54,5,77710
CUS00273,"Các món ăn kèm, món phụ",https://monngonmoingay.com/cac-mon-an-kem-mon-phu/,like,4.0,2024-10-26,"Hương vị hài hòa, rất đáng thử.",272,30,0.3295729272839394,3.0630900298415726,1,Dễ,0,lunch,2,weight-loss,521,19,5,50000
CUS00273,Gà chiên bắp phô mai,https://monngonmoingay.com/ga-chien/,like,3.5,2024-12-15,"Món ăn ổn, có thể cải thiện thêm một chút.",272,34,0.1865003248528774,3.2799604625929115,1,Dễ,0,dinner,1,balanced,540,17,4,45076
CUS00273,Bánh canh cua,https://monngonmoingay.com/banh-canh-cua/,like,2.5,2024-05-21,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",272,0,0.2282358484998999,3.0243954565820976,1,Dễ,0,breakfast,0,weight-loss,175,22,6,50000
CUS00273,Há cảo tam sắc,https://monngonmoingay.com/ha-cao-tam-sac/,view,2.0,2024-07-06,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",272,46,0.2445496065149123,3.2716847448665485,4,Dễ,0,breakfast,0,balanced,280,15,3,36509
CUS00273,Thịt chiên xốt nước tương,https://monngonmoingay.com/thit-chien/,view,2.0,2024-09-22,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",272,62,0.1734784054683152,3.0448338849716765,4,Dễ,0,lunch,2,blood-boost,642,22,6,38282
CUS00274,Món Chiên,https://monngonmoingay.com/cac-mon-chien-ngon/,view,2.5,2024-09-10,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",273,52,0.2924217250511527,3.0687476626019885,4,Dễ,0,lunch,2,balanced,516,27,3,40499
CUS00274,Heo nướng bắp cải chua,https://monngonmoingay.com/heo-nuong/,cook,4.5,2024-06-15,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",273,45,0.2287130121569657,3.0093609795205696,0,Dễ,0,dinner,1,weight-loss,590,18,5,50000
CUS00274,Điều khoảnsử dụng,https://monngonmoingay.com/dieu-khoan-su-dung,rate,5.0,2025-05-12,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",273,74,0.3161358264069306,3.185754839249381,2,Khó,1,dinner,1,balanced,613,86,14,104884
CUS00274,Tôm chiên cánh bướm,https://monngonmoingay.com/tom-chien/,rate,3.0,2025-02-27,"Món ăn ổn, có thể cải thiện thêm một chút.",273,65,0.1734450275016271,3.1062582363443587,2,Dễ,0,lunch,2,weight-loss,479,23,6,40622
CUS00274,Gà trộn gừng chua ngọt,https://monngonmoingay.com/ga-tron/,rate,3.0,2025-01-02,"Món ăn ổn, có thể cải thiện thêm một chút.",273,41,0.2631683943265897,3.1306007995407628,2,Dễ,0,dinner,1,digestive-support,588,17,3,39764
CUS00274,Món ăn cho cha,https://monngonmoingay.com/mon-an-cho-cha/,cook,4.0,2025-03-08,"Hương vị hài hòa, rất đáng thử.",273,56,0.2689094390416478,3.051433609181176,0,Khó,1,lunch,2,balanced,646,76,12,101052
CUS00274,Mì Quảng,https://monngonmoingay.com/mi-quang/,cook,4.0,2025-01-18,"Hương vị hài hòa, rất đáng thử.",273,50,0.253792752189577,3.293022778753884,0,Dễ,0,breakfast,0,balanced,331,21,4,41372
CUS00274,Thịt kho,https://monngonmoingay.com/thit-kho/,rate,3.0,2024-09-19,"Món ăn ổn, có thể cải thiện thêm một chút.",273,63,0.1978920183597325,3.1043903829764377,2,Dễ,0,dinner,1,blood-boost,569,25,6,50000
CUS00274,Món ngon từ cá,https://monngonmoingay.com/mon-ngon-tu-ca/,save,3.5,2025-01-16,"Món ăn ổn, có thể cải thiện thêm một chút.",273,55,0.3163384465976778,3.0492280696845944,3,Dễ,0,lunch,2,weight-loss,539,23,5,50000
CUS00274,Miến gà trộn,https://monngonmoingay.com/mien-ga-tron/,view,3.0,2024-06-02,"Món ăn ổn, có thể cải thiện thêm một chút.",273,48,0.1767241539180584,3.069813559003461,4,Dễ,0,dinner,1,balanced,566,18,5,43155
CUS00274,Gà chiên bắp phô mai,https://monngonmoingay.com/ga-chien/,cook,3.5,2025-03-11,"Món ăn ổn, có thể cải thiện thêm một chút.",273,34,0.1811338881715975,3.276192972263918,0,Dễ,0,dinner,1,balanced,575,16,6,49784
CUS00275,Nghêu xào mayonnaise hung quế,https://monngonmoingay.com/ngheu-xao-mayonnaise-hung-que/,save,4.0,2024-08-02,"Hương vị hài hòa, rất đáng thử.",274,61,0.1847939281914171,3.0537848486779886,3,Dễ,0,dinner,1,balanced,438,26,6,50000
CUS00275,Gà nướng bưởi xốt giấm,https://monngonmoingay.com/ga-nuong/,rate,4.0,2024-06-16,"Hương vị hài hòa, rất đáng thử.",274,37,0.1898435493898536,3.199985059551375,2,Dễ,0,dinner,1,weight-loss,550,18,4,36232
CUS00275,Bắp hạt chiên giòn,https://monngonmoingay.com/bap-hat-chien-gion/,view,2.5,2024-07-09,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",274,15,0.1994440729697431,3.123985116206722,4,Dễ,0,breakfast,0,brain-boost,378,21,5,50000
CUS00275,Bò xào cà ri tam sắc (L1),https://monngonmoingay.com/bo-xao/,cook,5.0,2024-11-23,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",274,11,0.2766247423206586,3.185209395734261,0,Dễ,0,lunch,2,balanced,492,27,6,50000
CUS00275,Gà om bia,https://monngonmoingay.com/ga-om/,view,2.5,2024-06-16,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",274,39,0.193836883092723,3.0892987561236533,4,Dễ,0,dinner,1,balanced,605,30,5,50000
CUS00275,Bắp hạt xào gà giòn Mayonnaise,https://monngonmoingay.com/bap-hat-xao-ga-gion-mayonnaise/,rate,4.0,2025-04-25,"Hương vị hài hòa, rất đáng thử.",274,16,0.2183388986195885,2.9191943171428303,2,Dễ,0,lunch,2,brain-boost,633,21,4,43852
CUS00275,Cá kho chuối xanh,https://monngonmoingay.com/ca-kho/,like,3.0,2024-09-21,"Món ăn ổn, có thể cải thiện thêm một chút.",274,27,0.1990192016356174,3.0666259306019032,1,Dễ,0,dinner,1,weight-loss,365,22,6,50000
CUS00276,Gà nướng bưởi xốt giấm,https://monngonmoingay.com/ga-nuong/,like,2.5,2025-03-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",275,37,0.2078598410304078,3.194596789776441,1,Dễ,0,dinner,1,weight-loss,590,27,6,44696
CUS00276,Há cảo tam sắc,https://monngonmoingay.com/ha-cao-tam-sac/,like,3.5,2025-03-16,"Món ăn ổn, có thể cải thiện thêm một chút.",275,46,0.2683738814412736,3.261755500733432,1,Dễ,0,breakfast,0,balanced,338,23,6,50000
CUS00276,Cơm chiên cá mặn,https://monngonmoingay.com/com-chien-ca-man/,save,3.5,2024-10-04,"Món ăn ổn, có thể cải thiện thêm một chút.",275,31,0.235868058057643,3.165417819050886,3,Dễ,0,breakfast,0,weight-loss,336,17,5,37985
CUS00276,Cá kho chuối xanh,https://monngonmoingay.com/ca-kho/,view,1.0,2024-10-02,"Khó thưởng thức, món chưa đạt yêu cầu.",275,27,0.20409234136612,3.047375180391988,4,Dễ,0,dinner,1,weight-loss,411,15,5,50000
CUS00276,Bánh khoái,https://monngonmoingay.com/banh-kho/,view,1.5,2024-09-07,"Khó thưởng thức, món chưa đạt yêu cầu.",275,3,0.2464546425022841,3.031410448229307,4,Dễ,0,breakfast,0,balanced,447,22,6,50000
CUS00277,Xôi gà đậu xanh,https://monngonmoingay.com/xoi-ga-dau-xanh/,view,3.0,2024-05-14,"Món ăn ổn, có thể cải thiện thêm một chút.",276,72,0.2034320142986569,2.946734642629872,4,Dễ,0,breakfast,0,blood-boost,459,27,3,42338
CUS00277,Mì Quảng,https://monngonmoingay.com/mi-quang/,view,2.5,2025-03-22,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",276,50,0.2704711217442491,3.273552046917256,4,Dễ,0,breakfast,0,balanced,271,15,3,30932
CUS00277,Cá rim giấm mè,https://monngonmoingay.com/ca-rim/,like,4.0,2025-03-06,"Hương vị hài hòa, rất đáng thử.",276,28,0.2174895172482243,2.860389505830377,1,Dễ,0,lunch,2,weight-loss,474,16,6,50000
CUS00277,Bánh cuốn chay,https://monngonmoingay.com/banh-cuon/,like,4.0,2024-12-28,"Hương vị hài hòa, rất đáng thử.",276,2,0.231033352616601,3.1570320551543736,1,Dễ,0,breakfast,0,balanced,360,30,5,35990
CUS00278,Chả giò bắc thảo (L1),https://monngonmoingay.com/cha-gio/,rate,4.0,2024-09-30,"Hương vị hài hòa, rất đáng thử.",277,21,0.2647161811801901,3.08274173552558,2,Trung bình,3,lunch,2,balanced,563,36,10,80000
CUS00278,Bánh khọt lá cẩm nhân nấm hạt sen,https://monngonmoingay.com/banh-khot-la-cam-nhan-nam-hat-sen/,cook,3.5,2024-07-01,"Món ăn ổn, có thể cải thiện thêm một chút.",277,4,0.2169465619923664,3.1824220449756275,0,Dễ,0,breakfast,0,brain-boost,390,25,8,50000
CUS00278,Gà nướng nồi đất,https://monngonmoingay.com/ga-nuong-noi-dat-2/,view,3.0,2024-11-03,"Món ăn ổn, có thể cải thiện thêm một chút.",277,38,0.224877461010536,3.199722231570848,4,Dễ,0,dinner,1,weight-loss,571,22,3,40850
CUS00278,"Canh khổ qua – Gian khổ đi qua, cả nhà may mắn",https://monngonmoingay.com/canh-kho/,like,2.5,2024-09-26,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",277,18,0.1710886263545011,3.005145657966771,1,Trung bình,3,lunch,2,weight-loss,319,37,9,60000
CUS00278,Tôm rim thịt ba chỉ,https://monngonmoingay.com/tom-rim/,view,1.5,2024-09-27,"Khó thưởng thức, món chưa đạt yêu cầu.",277,69,0.255311871266387,3.286342595683293,4,Dễ,0,lunch,2,blood-boost,652,16,6,50000
CUS00278,Cơm tấm sườn cây,https://monngonmoingay.com/com-tam-suon/,save,4.5,2025-02-12,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",277,32,0.214213411479809,3.0438915792816665,3,Dễ,0,lunch,2,balanced,464,17,3,32825
CUS00278,Gà rim ngũ vị,https://monngonmoingay.com/ga-rim/,like,2.5,2024-10-21,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",277,40,0.2155394693086761,3.0842810472387416,1,Dễ,0,dinner,1,balanced,526,16,4,44524
CUS00278,Gà chiên bắp phô mai,https://monngonmoingay.com/ga-chien/,like,4.0,2025-03-27,"Hương vị hài hòa, rất đáng thử.",277,34,0.1728466476093304,3.251145787244379,1,Dễ,0,dinner,1,balanced,532,18,3,42896
CUS00278,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,https://monngonmoingay.com/mayonnaise-aji-mayo/,view,3.0,2025-04-06,"Món ăn ổn, có thể cải thiện thêm một chút.",277,73,0.2295370468309046,2.964867117871235,4,Khó,1,dinner,1,balanced,585,101,8,95584
CUS00278,Bắp hạt xào gà giòn Mayonnaise,https://monngonmoingay.com/bap-hat-xao-ga-gion-mayonnaise/,view,1.5,2024-10-11,"Khó thưởng thức, món chưa đạt yêu cầu.",277,16,0.2224960946247333,2.9262194852953587,4,Dễ,0,lunch,2,brain-boost,691,21,4,43708
CUS00278,Cá kho chuối xanh,https://monngonmoingay.com/ca-kho/,view,3.0,2024-12-20,"Món ăn ổn, có thể cải thiện thêm một chút.",277,27,0.2081508494279693,3.0312373889564324,4,Dễ,0,dinner,1,weight-loss,443,30,5,39490
CUS00278,Bánh nướng Halloween,https://monngonmoingay.com/banh-nuong/,save,4.5,2025-01-22,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",277,6,0.1325863755024711,3.051951057645628,3,Dễ,0,breakfast,0,weight-loss,403,23,4,37412
CUS00278,Bánh khoái,https://monngonmoingay.com/banh-kho/,save,4.5,2025-05-02,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",277,3,0.2282525061332844,3.0043495422542823,3,Dễ,0,breakfast,0,balanced,359,29,6,50000
CUS00278,Điều khoảnsử dụng,https://monngonmoingay.com/dieu-khoan-su-dung,cook,3.5,2025-02-28,"Món ăn ổn, có thể cải thiện thêm một chút.",277,74,0.2791431133864392,3.1715619229912706,0,Khó,1,dinner,1,balanced,594,84,13,120000
CUS00279,Cá chiên bông điên điển,https://monngonmoingay.com/ca-chien/,cook,4.0,2024-07-16,"Hương vị hài hòa, rất đáng thử.",278,23,0.2107320483456287,3.218163023885879,0,Dễ,0,lunch,2,weight-loss,497,29,4,44492
CUS00279,Cá rim giấm mè,https://monngonmoingay.com/ca-rim/,rate,5.0,2024-07-24,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",278,28,0.2201198053224106,2.865975886257116,2,Dễ,0,lunch,2,weight-loss,469,28,5,50000
CUS00279,Bánh xèo Nhật Bản,https://monngonmoingay.com/banh-xeo-nhat-ban-2/,save,3.5,2024-06-20,"Món ăn ổn, có thể cải thiện thêm một chút.",278,7,0.1999611930458002,3.095545448335993,3,Dễ,0,breakfast,0,balanced,385,26,5,50000
CUS00279,Món Chiên,https://monngonmoingay.com/cac-mon-chien-ngon/,save,3.5,2025-04-09,"Món ăn ổn, có thể cải thiện thêm một chút.",278,52,0.2594624325282009,3.090055368564999,3,Dễ,0,lunch,2,balanced,482,23,4,34808
CUS00280,"Các món ăn kèm, món phụ",https://monngonmoingay.com/cac-mon-an-kem-mon-phu/,like,3.0,2024-10-12,"Món ăn ổn, có thể cải thiện thêm một chút.",279,30,0.2896249861391713,3.074957800953645,1,Dễ,0,lunch,2,weight-loss,498,15,3,39230
CUS00280,Nghêu xào mayonnaise hung quế,https://monngonmoingay.com/ngheu-xao-mayonnaise-hung-que/,cook,4.0,2024-06-15,"Hương vị hài hòa, rất đáng thử.",279,61,0.1678976498963359,3.0548555928774577,0,Dễ,0,dinner,1,balanced,473,18,4,34800
CUS00280,Mực xào chua cay,https://monngonmoingay.com/muc-xao/,save,4.5,2024-11-11,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",279,60,0.2866910709466012,3.1231733253951903,3,Dễ,0,lunch,2,balanced,453,19,5,50000
CUS00280,Món ngon từ cá,https://monngonmoingay.com/mon-ngon-tu-ca/,rate,2.0,2024-08-09,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",279,55,0.3046228594923288,3.046336090941375,2,Dễ,0,lunch,2,weight-loss,460,24,3,30836
CUS00280,Xôi gà đậu xanh,https://monngonmoingay.com/xoi-ga-dau-xanh/,like,4.0,2024-08-06,"Hương vị hài hòa, rất đáng thử.",279,72,0.1917338066756793,2.905304676675524,1,Dễ,0,breakfast,0,blood-boost,383,16,6,45608
CUS00280,Miến gà trộn,https://monngonmoingay.com/mien-ga-tron/,save,3.5,2025-05-12,"Món ăn ổn, có thể cải thiện thêm một chút.",279,48,0.1767290523444094,3.111633693915139,3,Dễ,0,dinner,1,balanced,571,24,6,50000
CUS00280,Món ăn cho cha,https://monngonmoingay.com/mon-an-cho-cha/,view,2.0,2025-02-07,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",279,56,0.2711431584307623,3.0566327875177035,4,Khó,1,lunch,2,balanced,620,120,14,120000
CUS00280,Miến trộn bò bằm,https://monngonmoingay.com/mien-tron-bo-bam/,rate,5.0,2025-02-13,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",279,49,0.2045693854321824,2.985534787520048,2,Dễ,0,breakfast,0,balanced,403,17,3,31127
CUS00280,Heo nướng bắp cải chua,https://monngonmoingay.com/heo-nuong/,rate,4.0,2024-06-03,"Hương vị hài hòa, rất đáng thử.",279,45,0.2392345610256656,3.009236542313985,2,Dễ,0,dinner,1,weight-loss,607,26,5,50000
CUS00281,Cá cuộn Bacon hương thảo,https://monngonmoingay.com/ca-cuon/,cook,4.5,2024-08-25,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",280,24,0.175680066472025,3.0079350085024363,0,Dễ,0,lunch,2,weight-loss,468,16,3,38495
CUS00281,Cơm tấm sườn cây,https://monngonmoingay.com/com-tam-suon/,view,3.0,2024-05-16,"Món ăn ổn, có thể cải thiện thêm một chút.",280,32,0.2133576491057172,3.06462333009989,4,Dễ,0,lunch,2,balanced,503,20,6,38696
CUS00281,Bánh cuốn chay,https://monngonmoingay.com/banh-cuon/,like,3.5,2024-05-29,"Món ăn ổn, có thể cải thiện thêm một chút.",280,2,0.2071881042149128,3.132797658313629,1,Dễ,0,breakfast,0,balanced,322,27,4,33276
CUS00281,Tôm hấp rau củ,https://monngonmoingay.com/tom-hap/,save,4.0,2024-12-24,"Hương vị hài hòa, rất đáng thử.",280,66,0.2078236564257013,3.0159557237493075,3,Dễ,0,dinner,1,weight-loss,473,27,5,42270
CUS00281,Bắp hạt xào gà giòn Mayonnaise,https://monngonmoingay.com/bap-hat-xao-ga-gion-mayonnaise/,like,4.0,2024-07-12,"Hương vị hài hòa, rất đáng thử.",280,16,0.2176721062422058,2.907239829818629,1,Dễ,0,lunch,2,brain-boost,637,20,4,50000
CUS00281,Há cảo tam sắc,https://monngonmoingay.com/ha-cao-tam-sac/,like,3.0,2025-04-01,"Món ăn ổn, có thể cải thiện thêm một chút.",280,46,0.2412364775497323,3.2612357922364,1,Dễ,0,breakfast,0,balanced,278,27,4,43536
CUS00281,Thịt nướng BBQ,https://monngonmoingay.com/thit-nuong/,view,3.0,2025-04-02,"Món ăn ổn, có thể cải thiện thêm một chút.",280,64,0.2695700593075811,3.279089993091349,4,Dễ,0,dinner,1,weight-loss,482,29,4,40444
CUS00282,Món Chiên,https://monngonmoingay.com/cac-mon-chien-ngon/,rate,5.0,2025-03-27,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",281,52,0.2803930529966539,3.0749398794625296,2,Dễ,0,lunch,2,balanced,493,20,4,37200
CUS00282,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,https://monngonmoingay.com/mayonnaise-aji-mayo/,rate,4.0,2024-08-23,"Hương vị hài hòa, rất đáng thử.",281,73,0.2811777299450914,2.972834920060188,2,Khó,1,dinner,1,balanced,552,116,16,120000
CUS00282,Mì vịt tiềm chay,https://monngonmoingay.com/mi-vit-tiem-chay-2/,rate,4.0,2024-07-15,"Hương vị hài hòa, rất đáng thử.",281,51,0.194481670377407,2.955324235408871,2,Dễ,0,lunch,2,balanced,362,16,4,43588
CUS00282,Cá kho chuối xanh,https://monngonmoingay.com/ca-kho/,like,2.5,2024-06-25,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",281,27,0.2090538838800321,3.0355637016751014,1,Dễ,0,dinner,1,weight-loss,445,22,4,49700
CUS00282,Bánh chiên hải sản,https://monngonmoingay.com/banh-chien/,view,2.5,2025-03-11,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",281,1,0.2286387036964987,3.08790774642723,4,Dễ,0,breakfast,0,balanced,388,22,6,50000
CUS00282,Gỏi cuốn tôm thịt (L1),https://monngonmoingay.com/goi-cuon-tom-thit/,cook,3.0,2024-07-22,"Món ăn ổn, có thể cải thiện thêm một chút.",281,43,0.2822063780008781,2.746181297717471,0,Trung bình,3,dinner,1,weight-loss,307,39,6,68860
CUS00282,Bánh xèo Nhật Bản,https://monngonmoingay.com/banh-xeo-nhat-ban-2/,cook,4.0,2025-02-07,"Hương vị hài hòa, rất đáng thử.",281,7,0.2022870077965646,3.0816896555543263,0,Dễ,0,breakfast,0,balanced,411,20,5,36305
CUS00282,Tôm hấp rau củ,https://monngonmoingay.com/tom-hap/,save,4.0,2024-09-09,"Hương vị hài hòa, rất đáng thử.",281,66,0.2162935773863482,3.0021592322570667,3,Dễ,0,dinner,1,weight-loss,451,23,4,39860
CUS00282,Cơm chiên cá mặn,https://monngonmoingay.com/com-chien-ca-man/,view,1.5,2025-04-09,"Khó thưởng thức, món chưa đạt yêu cầu.",281,31,0.2187280709633964,3.161220918096881,4,Dễ,0,breakfast,0,weight-loss,309,26,4,37676
CUS00283,Bánh xèo Nhật Bản,https://monngonmoingay.com/banh-xeo-nhat-ban-2/,rate,4.0,2024-08-29,"Hương vị hài hòa, rất đáng thử.",282,7,0.183722843920958,3.110837449865796,2,Dễ,0,breakfast,0,balanced,455,18,6,49622
CUS00283,Món ngon từ cá,https://monngonmoingay.com/mon-ngon-tu-ca/,view,2.0,2025-01-06,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",282,55,0.3395041308766123,3.0688198032803617,4,Dễ,0,lunch,2,weight-loss,470,25,3,36182
CUS00283,Thịt chiên xốt nước tương,https://monngonmoingay.com/thit-chien/,like,2.0,2024-12-07,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",282,62,0.1733217316745528,3.0480796933227885,1,Dễ,0,lunch,2,blood-boost,667,21,3,35912
